2024-01-10 16:30:10;RU000A106CB5;47.0;95.0;PSB
2024-01-10 17:18:32;RU000A106CB5;3.0;95.0;PSB
2024-01-11 17:49:51;RU000A106JZ9;41.0;93.0;PSB
2024-02-06 12:40:54;RU000A106FN3;50.0;95.0;PSB
2024-03-06 15:28:50;SU26225RMFS1;140.0;71.0;VTB
2024-03-11 10:21:02;RU000A106CM2;50.0;95.0;PSB
2024-03-13 17:05:37;SU26233RMFS5;161.0;62.0;VTB
2024-03-15 11:06:58;SU26230RMFS1;149.0;67.0;VTB
2024-03-18 11:20:34;SU26238RMFS4;163.0;61.0;VTB
2024-03-18 11:55:17;SU26221RMFS0;136.0;73.0;VTB
2024-03-18 11:55:20;SU26235RMFS0;144.0;69.0;VTB
2024-03-19 10:30:57;RU000A106FW4;50.0;95.0;PSB
2024-03-21 10:10:29;SU26225RMFS1;147.0;68.0;VTB
2024-03-22 12:51:45;RU000A106DV1;50.0;95.0;PSB
2024-03-25 15:22:18;RU000A106R95;50.0;95.0;PSB
2024-04-01 12:10:22;RU000A106MW0;50.0;95.0;PSB
2024-04-02 15:54:51;SU26218RMFS6;126.0;79.0;VTB
2024-04-04 18:19:37;RU000A106UA9;1.0;95.0;PSB
2024-04-11 10:12:13;RU000A106SP1;50.0;95.0;PSB
2024-04-11 10:33:56;SU26243RMFS4;129.0;77.0;VTB
2024-04-11 10:35:42;SU26238RMFS4;169.0;59.0;VTB
2024-04-11 12:35:04;SU26240RMFS0;161.0;62.0;VTB
2024-04-11 12:37:48;SU26230RMFS1;156.0;64.0;VTB
2024-04-11 12:50:29;SU26233RMFS5;169.0;59.0;VTB
2024-04-22 11:42:53;RU000A0ZYEE5;18.0;97.0;VTB
2024-04-22 13:46:55;RU000A0ZYEE5;24.0;97.0;VTB
2024-04-22 14:13:40;RU000A0ZYEE5;1.0;97.0;VTB
2024-04-22 14:44:04;RU000A0ZYEE5;30.0;97.0;VTB
2024-04-22 15:01:29;RU000A0ZYEE5;30.0;97.0;VTB
2024-04-22 15:27:11;RU000A101UR4;106.0;94.0;VTB
2024-04-25 12:38:52;RU000A106RB3;50.0;95.0;PSB
2024-04-25 12:40:57;RU000A106UA9;49.0;95.0;PSB
2024-04-25 18:45:16;RU000A0JXQK2;5.0;95.25;VTB
2024-04-26 12:52:10;RU000A0JXQK2;21.0;92.62;VTB
2024-04-26 14:03:26;SU26226RMFS9;112.0;89.0;PSB
2024-04-26 14:21:17;SU26236RMFS8;129.0;77.0;PSB
2024-04-26 14:42:46;RU000A0JXQK2;22.0;89.26;VTB
2024-04-26 14:44:27;RU000A0JXQK2;22.0;87.58;VTB
2024-04-27 10:08:38;RU000A0JXQK2;2.0;93.01;VTB
2024-04-27 10:08:39;RU000A0JXQK2;15.0;93.01;VTB
2024-05-02 17:18:09;RU000A106HE8;12.0;82.75;VTB
2024-05-07 11:06:10;RU000A101LX1;1.0;92.85;VTB
2024-05-13 16:24:14;SU26228RMFS5;129.0;77.0;PSB
2024-05-13 16:40:16;SU26239RMFS2;142.0;70.0;PSB
2024-05-13 17:23:09;SU26242RMFS6;120.0;83.0;PSB
2024-05-14 10:25:00;SU26241RMFS8;125.0;80.0;PSB
2024-05-14 14:19:08;SU26224RMFS4;131.0;76.0;PSB
2024-05-14 14:48:10;SU26237RMFS6;22.0;76.0;PSB
2024-05-14 15:13:36;SU26237RMFS6;109.0;76.0;PSB
2024-05-14 17:38:21;SU26221RMFS0;142.0;70.0;PSB
2024-05-15 10:20:41;RU000A100YQ0;23.0;86.21;VTB
2024-05-17 12:00:55;RU000A100YQ0;13.0;84.85;VTB
2024-05-17 12:02:03;RU000A100YQ0;10.0;84.85;VTB
2024-05-17 18:07:36;SU46020RMFS2;156.0;64.0;FINAM
2024-05-20 10:55:38;SU26232RMFS7;126.0;79.0;FINAM
2024-05-20 12:28:34;VTBR;434.0;0.0229;VTB
2024-05-20 16:38:07;SU26235RMFS0;151.0;66.0;FINAM
2024-05-21 10:50:02;SU26218RMFS6;131.0;76.0;FINAM
2024-05-21 11:36:23;RU000A100YQ0;14.0;84.5;VTB
2024-05-23 11:05:27;SU26219RMFS4;114.0;87.0;FINAM
2024-05-23 11:43:52;SU26225RMFS1;94.0;65.0;FINAM
2024-05-23 12:31:53;SU26212RMFS9;125.0;80.0;FINAM
2024-05-23 18:38:14;SU26207RMFS9;116.0;86.0;FINAM
2024-05-24 10:07:17;SU46020RMFS2;15.0;61.0;FINAM
2024-05-24 10:29:36;SU26238RMFS4;178.0;56.0;FINAM
2024-05-24 11:35:37;SU26243RMFS4;135.0;74.0;FINAM
2024-05-24 13:43:19;SU26233RMFS5;178.0;56.0;FINAM
2024-05-24 13:59:31;SU26230RMFS1;163.0;61.0;FINAM
2024-05-24 17:40:26;SU26240RMFS0;169.0;59.0;FINAM
2024-05-27 10:32:59;RU000A0ZZ1N0;21.0;93.74;VTB
2024-05-27 10:46:58;SU26236RMFS8;98.0;74.0;FINAM
2024-05-27 10:51:11;SU26241RMFS8;129.0;77.0;FINAM
2024-05-27 10:52:04;SU26228RMFS5;95.0;74.0;FINAM
2024-05-27 10:55:44;SU26228RMFS5;40.0;74.0;FINAM
2024-05-27 10:59:06;SU46020RMFS2;163.0;61.0;FINAM
2024-05-27 18:18:44;VTBR;476.0;0.021;VTB
2024-05-28 10:25:48;SU26239RMFS2;149.0;67.0;FINAM
2024-05-29 17:02:30;SU26242RMFS6;125.0;80.0;FINAM
2024-05-30 10:12:52;SU26224RMFS4;84.0;73.0;FINAM
2024-05-30 13:20:33;SU26221RMFS0;120.0;67.0;FINAM
2024-05-30 13:21:12;SU26221RMFS0;29.0;67.0;FINAM
2024-05-30 19:55:45;SGZH;333;3;VTB
2024-05-31 10:00:05;RU000A102RN7;1.0;84.0;PSB
2024-05-31 10:08:16;VTBR;358.0;0.02;VTB
2024-05-31 10:33:13;RU000A102RN7;49.0;84.0;PSB
2024-05-31 11:15:38;SU26218RMFS6;136.0;73.0;FINAM
2024-05-31 16:42:52;SU26237RMFS6;136.0;73.0;FINAM
2024-05-31 17:09:00;SU26226RMFS9;116.0;86.0;FINAM
2024-06-03 10:05:45;SU46020RMFS2;104.0;58.0;FINAM
2024-06-03 13:40:51;SU26235RMFS0;2.0;63.0;FINAM
